,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
10719,FL-170S-A4-44,35000,saver,6,1038.31,170gsilk,bothsides,a4
10720,FL-170S-A4-44,35000,standard,2,1154.35,170gsilk,bothsides,a4
10727,FL-170S-VG-44,35000,standard,2,902.62,170gsilk,bothsides,carrelarge
10732,FL-170S-A5-40,35000,standard,2,559.15,170gsilk,oneside,a5
10735,FL-170S-A5-40,35000,saver,6,482.09,170gsilk,oneside,a5
10738,FL-170S-AL-44,35000,standard,2,277.98,170gsilk,bothsides,along
10741,FL-170S-AL-44,35000,saver,6,264.66,170gsilk,bothsides,along
10758,FL-170S-VK-40,35000,saver,6,335.05,170gsilk,oneside,carresmall
10761,FL-170S-VK-40,35000,standard,2,352.68,170gsilk,oneside,carresmall
10762,FL-170S-A4-40,35000,saver,6,1009.9,170gsilk,oneside,a4
10770,FL-170S-VM-40,35000,standard,2,438.22,170gsilk,oneside,carremedium
10773,FL-170S-VM-40,35000,saver,6,388.35,170gsilk,oneside,carremedium
10775,FL-170S-A4-40,35000,standard,2,1112.85,170gsilk,oneside,a4
10783,FL-170S-A7-44,35000,saver,6,139.3,170gsilk,bothsides,a7
10784,FL-170S-A7-44,35000,standard,2,163.88,170gsilk,bothsides,a7
10788,FL-170S-VK-44,35000,standard,2,359.12,170gsilk,bothsides,carresmall
10794,FL-170S-VK-44,35000,saver,6,305.26,170gsilk,bothsides,carresmall
10863,FL-170S-A5-44,35000,standard,2,579.33,170gsilk,bothsides,a5
10884,FL-170S-A5-44,35000,saver,6,505.68,170gsilk,bothsides,a5
10893,FL-170S-US-40,35000,saver,6,343.47,170gsilk,oneside,us
10894,FL-170S-VM-44,35000,saver,6,402.95,170gsilk,bothsides,carremedium
10895,FL-170S-US-40,35000,standard,2,377.82,170gsilk,oneside,us
10896,FL-170S-VM-44,35000,standard,2,452.82,170gsilk,bothsides,carremedium
10911,FL-170S-A6-44,35000,standard,2,304.98,170gsilk,bothsides,a6
10926,FL-170S-A6-44,35000,saver,6,259.58,170gsilk,bothsides,a6
10935,FL-170S-VG-40,35000,standard,2,845.24,170gsilk,oneside,carrelarge
10944,FL-170S-VG-40,35000,saver,6,729.33,170gsilk,oneside,carrelarge
10996,FL-170S-XL-44,35000,saver,6,706.55,170gsilk,bothsides,xlong
10999,FL-170S-XL-44,35000,standard,2,754.39,170gsilk,bothsides,xlong
11046,FL-170S-A4-40,40000,saver,6,1151.58,170gsilk,oneside,a4
11057,FL-170S-VG-40,40000,standard,2,964.35,170gsilk,oneside,carrelarge
11069,FL-170S-A5-40,40000,standard,2,627.63,170gsilk,oneside,a5
11076,FL-170S-A4-40,40000,standard,2,1357.22,170gsilk,oneside,a4
11091,FL-170S-A5-40,40000,saver,6,533.49,170gsilk,oneside,a5
11092,FL-170S-VG-40,40000,saver,6,766.54,170gsilk,oneside,carrelarge
11113,FL-170S-A7-44,40000,standard,2,188.13,170gsilk,bothsides,a7
11114,FL-170S-A7-44,40000,saver,6,159.91,170gsilk,bothsides,a7
11115,FL-170S-VK-40,40000,standard,2,399.7,170gsilk,oneside,carresmall
11116,FL-170S-VK-40,40000,saver,6,379.71,170gsilk,oneside,carresmall
11117,FL-170S-XL-44,40000,saver,6,800.39,170gsilk,bothsides,xlong
11118,FL-170S-XL-44,40000,standard,2,856.51,170gsilk,bothsides,xlong
11164,FL-170S-XL-40,40000,saver,6,800.39,170gsilk,oneside,xlong
11187,FL-170S-XL-40,40000,standard,2,856.51,170gsilk,oneside,xlong
11192,FL-170S-US-40,40000,standard,2,429.11,170gsilk,oneside,us
11201,FL-170S-US-40,40000,saver,6,390.1,170gsilk,oneside,us
11209,FL-170S-AL-40,40000,saver,6,303.66,170gsilk,oneside,along
11213,FL-170S-AL-40,40000,standard,2,318.98,170gsilk,oneside,along
11218,FL-170S-A7-40,40000,saver,6,139.92,170gsilk,oneside,a7
11225,FL-170S-A4-44,40000,saver,6,1186.06,170gsilk,bothsides,a4
11238,FL-170S-AL-44,40000,saver,6,303.66,170gsilk,bothsides,along
11241,FL-170S-AL-44,40000,standard,2,318.98,170gsilk,bothsides,along
11250,FL-170S-A4-44,40000,standard,2,1391.7,170gsilk,bothsides,a4
11262,FL-170S-VK-44,40000,saver,6,343.26,170gsilk,bothsides,carresmall
11269,FL-170S-VM-44,40000,standard,2,535.08,170gsilk,bothsides,carremedium
11271,FL-170S-VK-44,40000,standard,2,403.82,170gsilk,bothsides,carresmall
11293,FL-170S-A6-40,40000,saver,6,304.76,170gsilk,oneside,a6
11294,FL-170S-A6-40,40000,standard,2,335.24,170gsilk,oneside,a6
11327,FL-170S-VM-44,40000,saver,6,450.24,170gsilk,bothsides,carremedium
11374,FL-170S-VG-44,40000,saver,6,895.12,170gsilk,bothsides,carrelarge
11375,FL-170S-VG-44,40000,standard,2,1092.93,170gsilk,bothsides,carrelarge
11388,FL-170S-VM-40,40000,saver,6,433.76,170gsilk,oneside,carremedium
11390,FL-170S-VM-40,40000,standard,2,524.6,170gsilk,oneside,carremedium
11411,FL-170S-A7-40,40000,standard,2,163.45,170gsilk,oneside,a7
11418,FL-170S-US-44,40000,saver,6,401.81,170gsilk,bothsides,us
11419,FL-170S-US-44,40000,standard,2,441.99,170gsilk,bothsides,us
11440,FL-170S-A6-44,40000,saver,6,291.89,170gsilk,bothsides,a6
11442,FL-170S-A6-44,40000,standard,2,343.39,170gsilk,bothsides,a6
11450,FL-170S-A5-44,40000,saver,6,571.1,170gsilk,bothsides,a5
11451,FL-170S-A5-44,40000,standard,2,660.45,170gsilk,bothsides,a5
11511,FL-170S-US-44,45000,standard,2,494.59,170gsilk,bothsides,us
11512,FL-170S-US-44,45000,saver,6,449.63,170gsilk,bothsides,us
11583,FL-170S-A6-44,45000,saver,6,320.87,170gsilk,bothsides,a6
11584,FL-170S-A6-44,45000,standard,2,377.49,170gsilk,bothsides,a6
11601,FL-170S-VK-40,45000,standard,2,446.73,170gsilk,oneside,carresmall
11602,FL-170S-VK-40,45000,saver,6,424.39,170gsilk,oneside,carresmall
11632,FL-170S-A5-40,45000,standard,2,703.4,170gsilk,oneside,a5
11637,FL-170S-A5-40,45000,saver,6,597.9,170gsilk,oneside,a5
11653,FL-170S-VG-40,45000,saver,6,860.22,170gsilk,oneside,carrelarge
11661,FL-170S-VM-44,45000,saver,6,500.94,170gsilk,bothsides,carremedium
11663,FL-170S-VM-44,45000,standard,2,598.78,170gsilk,bothsides,carremedium
11671,FL-170S-A7-44,45000,standard,2,214.22,170gsilk,bothsides,a7
11683,FL-170S-US-40,45000,saver,6,436.53,170gsilk,oneside,us
11684,FL-170S-US-40,45000,standard,2,480.18,170gsilk,oneside,us
11685,FL-170S-VG-40,45000,standard,2,1083.09,170gsilk,oneside,carrelarge
11688,FL-170S-A7-44,45000,saver,6,182.09,170gsilk,bothsides,a7
11713,FL-170S-A6-40,45000,standard,2,371.03,170gsilk,oneside,a6
11714,FL-170S-A6-40,45000,saver,6,337.3,170gsilk,oneside,a6
11723,FL-170S-AL-40,45000,standard,2,358.98,170gsilk,oneside,along
11728,FL-170S-AL-40,45000,saver,6,341.66,170gsilk,oneside,along
11731,FL-170S-VG-44,45000,saver,6,1008.04,170gsilk,bothsides,carrelarge
11737,FL-170S-A5-44,45000,standard,2,741.52,170gsilk,bothsides,a5
11738,FL-170S-A5-44,45000,saver,6,649.99,170gsilk,bothsides,a5
11752,FL-170S-A7-40,45000,saver,6,168.17,170gsilk,oneside,a7
11761,FL-170S-XL-40,45000,saver,6,902.51,170gsilk,oneside,xlong
11762,FL-170S-XL-40,45000,standard,2,962.31,170gsilk,oneside,xlong
11764,FL-170S-A7-40,45000,standard,2,197.84,170gsilk,oneside,a7
11772,FL-170S-VG-44,45000,standard,2,1230.91,170gsilk,bothsides,carrelarge
11791,FL-170S-VM-40,45000,standard,2,580.47,170gsilk,oneside,carremedium
11794,FL-170S-A4-40,45000,saver,6,1298.27,170gsilk,oneside,a4
11797,FL-170S-A4-40,45000,standard,2,1529.46,170gsilk,oneside,a4
11810,FL-170S-AL-44,45000,standard,2,358.98,170gsilk,bothsides,along
11811,FL-170S-AL-44,45000,saver,6,341.66,170gsilk,bothsides,along
11842,FL-170S-VM-40,45000,saver,6,482.63,170gsilk,oneside,carremedium
11851,FL-170S-VK-44,45000,standard,2,443.93,170gsilk,bothsides,carresmall
11854,FL-170S-VK-44,45000,saver,6,377.34,170gsilk,bothsides,carresmall
11857,FL-170S-A4-44,45000,saver,6,1333.52,170gsilk,bothsides,a4
11858,FL-170S-A4-44,45000,standard,2,1564.71,170gsilk,bothsides,a4
11872,FL-170S-XL-44,45000,standard,2,962.31,170gsilk,bothsides,xlong
11874,FL-170S-XL-44,45000,saver,6,902.51,170gsilk,bothsides,xlong
11930,FL-170S-VM-44,50000,saver,6,557.12,170gsilk,bothsides,carremedium
11931,FL-170S-VM-44,50000,standard,2,667.51,170gsilk,bothsides,carremedium
11944,FL-170S-VK-44,50000,saver,6,417.6,170gsilk,bothsides,carresmall
11945,FL-170S-VK-44,50000,standard,2,491.29,170gsilk,bothsides,carresmall
11994,FL-170S-XL-44,50000,standard,2,1065.35,170gsilk,bothsides,xlong
11995,FL-170S-XL-44,50000,saver,6,997.27,170gsilk,bothsides,xlong
11996,FL-170S-VG-44,50000,saver,6,1116.45,170gsilk,bothsides,carrelarge
11997,FL-170S-VG-44,50000,standard,2,1364.37,170gsilk,bothsides,carrelarge
12062,FL-170S-XL-40,50000,standard,2,1065.35,170gsilk,oneside,xlong
12063,FL-170S-XL-40,50000,saver,6,997.27,170gsilk,oneside,xlong
12088,FL-170S-A7-44,50000,saver,6,197.1,170gsilk,bothsides,a7
12091,FL-170S-A7-44,50000,standard,2,231.89,170gsilk,bothsides,a7
12096,FL-170S-VG-40,50000,standard,2,1201.81,170gsilk,oneside,carrelarge
12097,FL-170S-VG-40,50000,saver,6,953.89,170gsilk,oneside,carrelarge
12104,FL-170S-US-40,50000,saver,6,482.06,170gsilk,oneside,us
12105,FL-170S-US-40,50000,standard,2,530.26,170gsilk,oneside,us
12148,FL-170S-A5-40,50000,standard,2,778.71,170gsilk,oneside,a5
12149,FL-170S-A5-40,50000,saver,6,661.91,170gsilk,oneside,a5
12161,FL-170S-AL-40,50000,saver,6,375.66,170gsilk,oneside,along
12164,FL-170S-AL-40,50000,standard,2,394.98,170gsilk,oneside,along
12180,FL-170S-A4-40,50000,standard,2,1698.37,170gsilk,oneside,a4
12181,FL-170S-A4-40,50000,saver,6,1440.13,170gsilk,oneside,a4
12186,FL-170S-A5-44,50000,standard,2,825.56,170gsilk,bothsides,a5
12211,FL-170S-VK-40,50000,standard,2,493.75,170gsilk,oneside,carresmall
12213,FL-170S-VK-40,50000,saver,6,469.06,170gsilk,oneside,carresmall
12217,FL-170S-A4-44,50000,saver,6,1481.52,170gsilk,bothsides,a4
12220,FL-170S-A4-44,50000,standard,2,1739.76,170gsilk,bothsides,a4
12221,FL-170S-A5-44,50000,saver,6,728.18,170gsilk,bothsides,a5
12239,FL-170S-A6-44,50000,standard,2,417.76,170gsilk,bothsides,a6
12240,FL-170S-A6-44,50000,saver,6,355.1,170gsilk,bothsides,a6
12260,FL-170S-AL-44,50000,saver,6,375.66,170gsilk,bothsides,along
12261,FL-170S-AL-44,50000,standard,2,394.98,170gsilk,bothsides,along
12282,FL-170S-VM-40,50000,saver,6,536.77,170gsilk,oneside,carremedium
12284,FL-170S-VM-40,50000,standard,2,647.16,170gsilk,oneside,carremedium
12324,FL-170S-US-44,50000,standard,2,546.17,170gsilk,bothsides,us
12327,FL-170S-US-44,50000,saver,6,496.52,170gsilk,bothsides,us
12328,FL-170S-A7-40,50000,saver,6,182.76,170gsilk,oneside,a7
12330,FL-170S-A7-40,50000,standard,2,215.01,170gsilk,oneside,a7
12346,FL-170S-A6-40,50000,saver,6,373.87,170gsilk,oneside,a6
12353,FL-170S-A6-40,50000,standard,2,411.26,170gsilk,oneside,a6
12361,FL-170S-A4-44,55000,standard,2,1918.03,170gsilk,bothsides,a4
12362,FL-170S-VM-40,55000,standard,2,814.98,170gsilk,oneside,carremedium
12363,FL-170S-VM-40,55000,saver,6,692.02,170gsilk,oneside,carremedium
12372,FL-170S-A4-44,55000,saver,6,1630.33,170gsilk,bothsides,a4
12396,FL-170S-A4-40,55000,standard,2,1880.61,170gsilk,oneside,a4
12397,FL-170S-A4-40,55000,saver,6,1596.83,170gsilk,oneside,a4
12435,FL-170S-A7-40,55000,saver,6,201.37,170gsilk,oneside,a7
12436,FL-170S-A7-40,55000,standard,2,236.92,170gsilk,oneside,a7
12482,FL-170S-AL-44,55000,standard,2,434.98,170gsilk,bothsides,along
12483,FL-170S-AL-44,55000,saver,6,413.66,170gsilk,bothsides,along
12497,FL-170S-A5-40,55000,standard,2,857.01,170gsilk,oneside,a5
12498,FL-170S-A5-40,55000,saver,6,728.45,170gsilk,oneside,a5
12506,FL-170S-A7-44,55000,saver,6,214.66,170gsilk,bothsides,a7
12508,FL-170S-VK-40,55000,saver,6,497.94,170gsilk,oneside,carresmall
12509,FL-170S-XL-44,55000,saver,6,1091.11,170gsilk,bothsides,xlong
12510,FL-170S-XL-44,55000,standard,2,1168.39,170gsilk,bothsides,xlong
12512,FL-170S-VK-40,55000,standard,2,524.13,170gsilk,oneside,carresmall
12514,FL-170S-VG-40,55000,saver,6,1046.08,170gsilk,oneside,carrelarge
12517,FL-170S-VG-40,55000,standard,2,1320.76,170gsilk,oneside,carrelarge
12520,FL-170S-A7-44,55000,standard,2,252.55,170gsilk,bothsides,a7
12545,FL-170S-US-40,55000,standard,2,663.04,170gsilk,oneside,us
12546,FL-170S-US-40,55000,saver,6,629.89,170gsilk,oneside,us
12560,FL-170S-XL-40,55000,saver,6,1091.11,170gsilk,oneside,xlong
12562,FL-170S-XL-40,55000,standard,2,1168.39,170gsilk,oneside,xlong
12579,FL-170S-AL-40,55000,saver,6,413.66,170gsilk,oneside,along
12583,FL-170S-A6-40,55000,saver,6,423.41,170gsilk,oneside,a6
12584,FL-170S-A6-40,55000,standard,2,445.69,170gsilk,oneside,a6
12585,FL-170S-VG-44,55000,saver,6,1548.81,170gsilk,bothsides,carrelarge
12597,FL-170S-A6-44,55000,standard,2,458.92,170gsilk,bothsides,a6
12598,FL-170S-AL-40,55000,standard,2,434.98,170gsilk,oneside,along
12599,FL-170S-A6-44,55000,saver,6,390.09,170gsilk,bothsides,a6
12609,FL-170S-VG-44,55000,standard,2,1823.3,170gsilk,bothsides,carrelarge
12613,FL-170S-VM-44,55000,standard,2,895.28,170gsilk,bothsides,carremedium
12638,FL-170S-US-44,55000,standard,2,697.94,170gsilk,bothsides,us
12641,FL-170S-US-44,55000,saver,6,663.04,170gsilk,bothsides,us
12644,FL-170S-VM-44,55000,saver,6,760.99,170gsilk,bothsides,carremedium
12663,FL-170S-A5-44,55000,standard,2,942.4,170gsilk,bothsides,a5
12665,FL-170S-A5-44,55000,saver,6,801.04,170gsilk,bothsides,a5
12751,FL-170S-VK-44,55000,standard,2,539.69,170gsilk,bothsides,carresmall
12757,FL-170S-VK-44,55000,saver,6,458.75,170gsilk,bothsides,carresmall
12771,FL-170S-A6-40,60000,standard,2,535.41,170gsilk,oneside,a6
12772,FL-170S-A6-40,60000,saver,6,508.64,170gsilk,oneside,a6
12804,FL-170S-AL-44,60000,standard,2,475.98,170gsilk,bothsides,along
12805,FL-170S-AL-44,60000,saver,6,452.66,170gsilk,bothsides,along
12815,FL-170S-US-44,60000,standard,2,762.29,170gsilk,bothsides,us
12819,FL-170S-US-44,60000,saver,6,724.18,170gsilk,bothsides,us
12824,FL-170S-AL-40,60000,standard,2,475.98,170gsilk,oneside,along
12825,FL-170S-AL-40,60000,saver,6,452.66,170gsilk,oneside,along
12827,FL-170S-A7-40,60000,standard,2,257.59,170gsilk,oneside,a7
12829,FL-170S-A7-40,60000,saver,6,218.93,170gsilk,oneside,a7
12853,FL-170S-A4-40,60000,saver,6,1741.53,170gsilk,oneside,a4
12854,FL-170S-A4-40,60000,standard,2,2050.85,170gsilk,oneside,a4
12870,FL-170S-A6-44,60000,saver,6,425.49,170gsilk,bothsides,a6
12871,FL-170S-A6-44,60000,standard,2,500.58,170gsilk,bothsides,a6
12874,FL-170S-A4-44,60000,standard,2,2091.46,170gsilk,bothsides,a4
12875,FL-170S-A4-44,60000,saver,6,1777.74,170gsilk,bothsides,a4
12886,FL-170S-VM-40,60000,saver,6,753.81,170gsilk,oneside,carremedium
12889,FL-170S-VM-40,60000,standard,2,886.84,170gsilk,oneside,carremedium
12927,FL-170S-A5-44,60000,standard,2,1028.24,170gsilk,bothsides,a5
12928,FL-170S-A5-44,60000,saver,6,874.01,170gsilk,bothsides,a5
12957,FL-170S-A5-40,60000,standard,2,933.52,170gsilk,oneside,a5
12958,FL-170S-A5-40,60000,saver,6,793.49,170gsilk,oneside,a5
12968,FL-170S-VK-40,60000,standard,2,587.8,170gsilk,oneside,carresmall
12969,FL-170S-VK-40,60000,saver,6,558.41,170gsilk,oneside,carresmall
12997,FL-170S-VG-40,60000,saver,6,1140.27,170gsilk,oneside,carrelarge
13005,FL-170S-A7-44,60000,standard,2,276.53,170gsilk,bothsides,a7
13034,FL-170S-VG-44,60000,standard,2,1988.4,170gsilk,bothsides,carrelarge
13065,FL-170S-US-40,60000,saver,6,687.96,170gsilk,oneside,us
13066,FL-170S-US-40,60000,standard,2,724.18,170gsilk,oneside,us
13097,FL-170S-XL-40,60000,saver,6,1191.39,170gsilk,oneside,xlong
13104,FL-170S-XL-44,60000,standard,2,1272.35,170gsilk,bothsides,xlong
13105,FL-170S-XL-40,60000,standard,2,1272.35,170gsilk,oneside,xlong
13106,FL-170S-XL-44,60000,saver,6,1191.39,170gsilk,bothsides,xlong
13145,FL-170S-A7-44,60000,saver,6,235.05,170gsilk,bothsides,a7
13146,FL-170S-VG-40,60000,standard,2,1439.97,170gsilk,oneside,carrelarge
13184,FL-170S-VM-44,60000,standard,2,976.82,170gsilk,bothsides,carremedium
13188,FL-170S-VM-44,60000,saver,6,830.31,170gsilk,bothsides,carremedium
13192,FL-170S-VG-44,60000,saver,6,1688.85,170gsilk,bothsides,carrelarge
13210,FL-170S-VK-44,60000,standard,2,588.69,170gsilk,bothsides,carresmall
13213,FL-170S-VK-44,60000,saver,6,500.38,170gsilk,bothsides,carresmall
13217,FL-170S-A6-44,65000,standard,2,543.11,170gsilk,bothsides,a6
13221,FL-170S-VG-44,65000,standard,2,2153.32,170gsilk,bothsides,carrelarge
13222,FL-170S-VG-44,65000,saver,6,1830.32,170gsilk,bothsides,carrelarge
13223,FL-170S-VK-40,65000,standard,2,634.83,170gsilk,oneside,carresmall
13224,FL-170S-VK-40,65000,saver,6,603.09,170gsilk,oneside,carresmall
13227,FL-170S-A6-44,65000,saver,6,461.64,170gsilk,bothsides,a6
13231,FL-170S-XL-44,65000,standard,2,1370.79,170gsilk,bothsides,xlong
13232,FL-170S-VG-40,65000,standard,2,1553.17,170gsilk,oneside,carrelarge
13233,FL-170S-VG-40,65000,saver,6,1233.45,170gsilk,oneside,carrelarge
13234,FL-170S-XL-44,65000,saver,6,1286.15,170gsilk,bothsides,xlong
13259,FL-170S-VM-40,65000,saver,6,817.04,170gsilk,oneside,carremedium
13260,FL-170S-VM-40,65000,standard,2,961.21,170gsilk,oneside,carremedium
13278,FL-170S-A4-40,65000,saver,6,1885.63,170gsilk,oneside,a4
13279,FL-170S-A4-40,65000,standard,2,2218.39,170gsilk,oneside,a4
13312,FL-170S-A7-40,65000,standard,2,278.38,170gsilk,oneside,a7
13313,FL-170S-A7-40,65000,saver,6,236.62,170gsilk,oneside,a7
13327,FL-170S-US-44,65000,saver,6,785.31,170gsilk,bothsides,us
13329,FL-170S-AL-40,65000,standard,2,509.98,170gsilk,oneside,along
13332,FL-170S-AL-40,65000,saver,6,485.66,170gsilk,oneside,along
13344,FL-170S-US-44,65000,standard,2,826.64,170gsilk,bothsides,us
13368,FL-170S-AL-44,65000,saver,6,485.66,170gsilk,bothsides,along
13387,FL-170S-AL-44,65000,standard,2,509.98,170gsilk,bothsides,along
13392,FL-170S-A5-40,65000,saver,6,860.04,170gsilk,oneside,a5
13393,FL-170S-A5-40,65000,standard,2,1011.81,170gsilk,oneside,a5
13397,FL-170S-US-40,65000,standard,2,785.31,170gsilk,oneside,us
13398,FL-170S-US-40,65000,saver,6,746.04,170gsilk,oneside,us
13457,FL-170S-XL-40,65000,standard,2,1370.79,170gsilk,oneside,xlong
13458,FL-170S-XL-40,65000,saver,6,1286.15,170gsilk,oneside,xlong
13460,FL-170S-A5-44,65000,saver,6,946.63,170gsilk,bothsides,a5
13463,FL-170S-A5-44,65000,standard,2,1113.7,170gsilk,bothsides,a5
13517,FL-170S-A6-40,65000,saver,6,551.05,170gsilk,oneside,a6
13528,FL-170S-VM-44,65000,standard,2,1058.01,170gsilk,bothsides,carremedium
13531,FL-170S-A4-44,65000,standard,2,2266.66,170gsilk,bothsides,a4
13532,FL-170S-A4-44,65000,saver,6,1926.65,170gsilk,bothsides,a4
13539,FL-170S-VK-44,65000,saver,6,542.88,170gsilk,bothsides,carresmall
13541,FL-170S-VK-44,65000,standard,2,638.7,170gsilk,bothsides,carresmall
13542,FL-170S-VM-44,65000,saver,6,899.31,170gsilk,bothsides,carremedium
13544,FL-170S-A6-40,65000,standard,2,580.07,170gsilk,oneside,a6
13584,FL-170S-A7-44,65000,standard,2,302.23,170gsilk,bothsides,a7
13592,FL-170S-A7-44,65000,saver,6,256.89,170gsilk,bothsides,a7
13636,FL-170S-XL-40,70000,standard,2,1471.99,170gsilk,oneside,xlong
13641,FL-170S-XL-40,70000,saver,6,1379.07,170gsilk,oneside,xlong
13645,FL-170S-US-40,70000,standard,2,846.44,170gsilk,oneside,us
13655,FL-170S-A5-44,70000,standard,2,1198.95,170gsilk,bothsides,a5
13656,FL-170S-A5-44,70000,saver,6,1019.11,170gsilk,bothsides,a5
13659,FL-170S-A5-40,70000,saver,6,925.3,170gsilk,oneside,a5
